SeedBench,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,result,Season,WTeamID,LTeamID
0.48,8,24,-0.040886771694725765,0.03327602184403289,-0.00574194247586271,-0.07848263075256157,-0.08601188572613455,-0.01672338589078498,0.00890177064652553,0.06276643850791741,-0.0032081840332639777,-0.0003133449519157061,0.024227621196295623,0.027586206896551668,1,2003,1139,1257
-0.41999999999999993,-7,-11,0.05082982700092731,-0.040777918805175895,0.046704189468314616,0.10587473598655373,-0.009050458702123287,0.015182258237000534,-0.09319376013169833,-0.10222015134191176,-0.0049977652621485125,0.032061525619469844,-0.048284054191941705,-0.12758620689655176,0,2003,1139,1280
-0.48,-8,-24,0.040886771694725765,-0.03327602184403289,0.00574194247586271,0.07848263075256157,0.08601188572613455,0.01672338589078498,-0.00890177064652553,-0.06276643850791741,0.0032081840332639777,0.0003133449519157061,-0.024227621196295623,-0.027586206896551668,0,2003,1139,1257
0.30000000000000004,5,21,-0.07479270076307454,0.005380626164027014,0.055825122735249144,0.019944277143532252,0.12768894905740247,0.03925072893673981,-0.043671727524289716,0.0898539304499395,-0.013435623013028836,-0.019457552162726932,0.07303365559914476,-0.08568443051201668,1,2003,1141,1166
-0.30000000000000004,-5,-21,0.07479270076307454,-0.005380626164027014,-0.055825122735249144,-0.019944277143532252,-0.12768894905740247,-0.03925072893673981,0.043671727524289716,-0.0898539304499395,0.013435623013028836,0.019457552162726932,-0.07303365559914476,0.08568443051201668,0,2003,1141,1166
-0.06000000000000005,-1,-20,0.014184908706605937,-0.010091699538706145,-0.012173910349216666,0.013496638350845969,-0.03918501921580986,-0.010258582614988965,-0.023311658269916435,-0.025256743862494213,0.0037016626207716508,0.010425407572877132,-0.08951585050834399,0.12413793103448278,1,2003,1143,1301
0.06000000000000005,1,20,-0.014184908706605937,0.010091699538706145,0.012173910349216666,-0.013496638350845969,0.03918501921580986,0.010258582614988965,0.023311658269916435,0.025256743862494213,-0.0037016626207716508,-0.010425407572877132,0.08951585050834399,-0.12413793103448278,0,2003,1143,1301
-0.41999999999999993,-7,9,-0.04548986289404244,-0.008439461521001168,0.00037108187201484455,0.060507411818163326,-0.11820853516301028,-0.00891281205121558,-0.01767403072172713,0.009112956709839137,-0.0009760185439472713,-0.05057542362024958,-0.08336697594546016,-0.041935483870967794,1,2003,1163,1140
0.06000000000000005,1,7,0.019039311522734637,0.018401915109553912,0.006744526648466198,0.0198620472940797,-0.00164707707462447,0.012772245603560495,0.03703766201938263,-0.0035781400489600657,-0.0030385946272793174,-0.0451231803442832,-0.0016296646997586706,-0.041935483870967794,1,2003,1163,1390
0.41999999999999993,7,-9,0.04548986289404244,0.008439461521001168,-0.00037108187201484455,-0.060507411818163326,0.11820853516301028,0.00891281205121558,0.01767403072172713,-0.009112956709839137,0.0009760185439472713,0.05057542362024958,0.08336697594546016,0.041935483870967794,0,2003,1163,1140
-0.06000000000000005,-1,-7,-0.019039311522734637,-0.018401915109553912,-0.006744526648466198,-0.0198620472940797,0.00164707707462447,-0.012772245603560495,-0.03703766201938263,0.0035781400489600657,0.0030385946272793174,0.0451231803442832,0.0016296646997586706,0.041935483870967794,0,2003,1163,1390
-0.6599999999999999,-11,-63,0.073841636126315,-0.02691869721885265,-0.04202276023497861,0.013980926316456477,-0.003991375753142956,-0.019075690045965876,0.041843916767473566,-0.1080060929759592,-0.02324172897513055,-0.014040716722172553,-0.0020366458449954106,0.2333333333333334,1,2003,1181,1161
-0.48,-8,-32,0.0355896389781204,-0.05109088470750156,-0.06074814586792923,0.015925448813545684,-0.0097124800797051,-0.03389517259922947,0.022204039423205923,-0.0547625922212156,-0.020237151640082274,-0.008389374525647697,-0.06725987753109086,0.006896551724137945,1,2003,1181,1141
0.6599999999999999,11,63,-0.073841636126315,0.02691869721885265,0.04202276023497861,-0.013980926316456477,0.003991375753142956,0.019075690045965876,-0.041843916767473566,0.1080060929759592,0.02324172897513055,0.014040716722172553,0.0020366458449954106,-0.2333333333333334,0,2003,1181,1161
0.48,8,32,-0.0355896389781204,0.05109088470750156,0.06074814586792923,-0.015925448813545684,0.0097124800797051,0.03389517259922947,-0.022204039423205923,0.0547625922212156,0.020237151640082274,0.008389374525647697,0.06725987753109086,-0.006896551724137945,0,2003,1181,1141
-0.78,-13,-76,0.01872325718498724,0.0342909147598911,-0.025587551097613348,0.0025084028084055854,-0.11157110862858066,-0.008914507603052901,0.08417724155313122,0.016145167737080524,0.00825746146283135,0.0077762085532275815,-0.003137790879721991,-0.0035842293906810374,1,2003,1196,1358
0.78,13,76,-0.01872325718498724,-0.0342909147598911,0.025587551097613348,-0.0025084028084055854,0.11157110862858066,0.008914507603052901,-0.08417724155313122,-0.016145167737080524,-0.00825746146283135,-0.0077762085532275815,0.003137790879721991,0.0035842293906810374,0,2003,1196,1358
0.06000000000000005,1,14,0.058902313976272214,0.07068127688179549,0.044184926009500664,0.025607439637922003,0.07866160673334993,0.05623947119268036,0.07957467730338608,0.02927831664213032,0.025235047610378786,0.03664914294967003,0.03230065751708533,0.13479262672811065,1,2003,1211,1153
-0.06000000000000005,-1,-14,-0.058902313976272214,-0.07068127688179549,-0.044184926009500664,-0.025607439637922003,-0.07866160673334993,-0.05623947119268036,-0.07957467730338608,-0.02927831664213032,-0.025235047610378786,-0.03664914294967003,-0.03230065751708533,-0.13479262672811065,0,2003,1211,1153
-0.54,-9,-40,0.056310481015272584,0.01883098737058586,-0.018895089511402535,-0.049579080799193376,-0.04920792926614981,-0.014488382979377323,0.05208972385599586,-0.056424483555992166,0.04002820848073427,0.02421063085357633,0.059098672102602,0.058064516129032295,1,2003,1228,1443
0.54,9,40,-0.056310481015272584,-0.01883098737058586,0.018895089511402535,0.049579080799193376,0.04920792926614981,0.014488382979377323,-0.05208972385599586,0.056424483555992166,-0.04002820848073427,-0.02421063085357633,-0.059098672102602,-0.058064516129032295,0,2003,1228,1443
-0.17999999999999994,-3,9,0.005708269312043157,0.02493846557104723,-0.01632664149668367,-0.05673604585188197,0.043338943622697856,0.0010473582272764181,0.03450099670339957,0.042040453397740096,0.021415611696492087,-0.005962601242196497,-0.0005292134468274368,0.017857142857142905,1,2003,1231,1104
0.17999999999999994,3,-9,-0.005708269312043157,-0.02493846557104723,0.01632664149668367,0.05673604585188197,-0.043338943622697856,-0.0010473582272764181,-0.03450099670339957,-0.042040453397740096,-0.021415611696492087,0.005962601242196497,0.0005292134468274368,-0.017857142857142905,0,2003,1231,1104
-0.78,-13,-73,0.07826457820814481,0.030457577361631794,0.003046603147850213,-0.008387943770562123,-0.0027474592564301625,0.01085497408903835,0.022161694897017137,-0.09108819568862792,0.0004394931276449632,-0.007901458621317414,-0.04571739023968202,0.03333333333333344,1,2003,1242,1429
-0.48,-8,-26,0.06970825721272822,0.00812709201221884,-0.0003541442844706699,-0.015229180751626104,-0.0788852699707811,-0.01171632591217242,0.009275477945411836,-0.09980139484837858,0.0007211278221315176,0.016659306862097822,-0.01403620972633457,0.1459770114942529,1,2003,1242,1113
-0.06000000000000005,-1,-6,0.04998709214084851,0.0037166563607582415,0.006854682532796946,0.007747740076197329,-0.08244801377584954,-0.00761732087363548,-0.02033853948499642,-0.06936348424419825,0.02104858939590437,0.04663006725277752,-0.033849442358004356,-0.033333333333333326,1,2003,1242,1181
0.06000000000000005,1,4,0.00017542102714196428,0.007829713031797803,0.008728900925943445,-0.011176439886761258,0.0017104321195373084,0.003335387284783331,-0.00885396907080338,-0.019753747532789467,-0.0016400427072018886,0.020049042321561905,-0.03952251595897993,-0.1261904761904762,1,2003,1242,1112
-0.06000000000000005,-1,-4,0.022256789438244606,-0.011262130657745506,0.0013621461702530424,-0.03314279523699104,-0.045104901305382916,-0.017558609963740535,-0.05926549212418797,-0.10283084703693912,-0.008235389239884261,0.03448093612772929,-0.11687147064942016,-0.05476190476190468,1,2003,1242,1266
0.78,13,73,-0.07826457820814481,-0.030457577361631794,-0.003046603147850213,0.008387943770562123,0.0027474592564301625,-0.01085497408903835,-0.022161694897017137,0.09108819568862792,-0.0004394931276449632,0.007901458621317414,0.04571739023968202,-0.03333333333333344,0,2003,1242,1429
0.48,8,26,-0.06970825721272822,-0.00812709201221884,0.0003541442844706699,0.015229180751626104,0.0788852699707811,0.01171632591217242,-0.009275477945411836,0.09980139484837858,-0.0007211278221315176,-0.016659306862097822,0.01403620972633457,-0.1459770114942529,0,2003,1242,1113
0.06000000000000005,1,6,-0.04998709214084851,-0.0037166563607582415,-0.006854682532796946,-0.007747740076197329,0.08244801377584954,0.00761732087363548,0.02033853948499642,0.06936348424419825,-0.02104858939590437,-0.04663006725277752,0.033849442358004356,0.033333333333333326,0,2003,1242,1181
-0.06000000000000005,-1,-4,-0.00017542102714196428,-0.007829713031797803,-0.008728900925943445,0.011176439886761258,-0.0017104321195373084,-0.003335387284783331,0.00885396907080338,0.019753747532789467,0.0016400427072018886,-0.020049042321561905,0.03952251595897993,0.1261904761904762,0,2003,1242,1112
0.06000000000000005,1,4,-0.022256789438244606,0.011262130657745506,-0.0013621461702530424,0.03314279523699104,0.045104901305382916,0.017558609963740535,0.05926549212418797,0.10283084703693912,0.008235389239884261,-0.03448093612772929,0.11687147064942016,0.05476190476190468,0,2003,1242,1266
-0.8999999999999999,-15,-159,0.18272459791782397,0.01921469736526693,-0.025523704349082743,0.04510694397907816,-0.0695660061348381,-0.00010855926557412632,0.07835197249825265,-0.10354628746904859,0.01971769118742861,0.016234321129143803,0.011721134985203885,0.3125,1,2003,1246,1237
-0.48,-8,-15,0.08821744303425594,0.009085263813453981,-0.004206950768335327,0.06423067529490539,-0.022457986352385384,0.012059804939420993,0.03818571432680695,-0.04778930974228024,0.01010998101168653,-0.02608537014688639,0.020630912001023405,0.13958333333333328,1,2003,1246,1428
-0.24,-4,-24,0.040259148505838116,0.011855162291814603,0.028310398764654687,0.06754248896593457,0.001101907940702751,0.025493448592181778,-0.004175026066936871,-0.001929893425238416,0.009534259353752655,-0.05266011418503358,-0.022150677232186666,0.14762931034482762,1,2003,1246,1458
0.8999999999999999,15,159,-0.18272459791782397,-0.01921469736526693,0.025523704349082743,-0.04510694397907816,0.0695660061348381,0.00010855926557412632,-0.07835197249825265,0.10354628746904859,-0.01971769118742861,-0.016234321129143803,-0.011721134985203885,-0.3125,0,2003,1246,1237
0.48,8,15,-0.08821744303425594,-0.009085263813453981,0.004206950768335327,-0.06423067529490539,0.022457986352385384,-0.012059804939420993,-0.03818571432680695,0.04778930974228024,-0.01010998101168653,0.02608537014688639,-0.020630912001023405,-0.13958333333333328,0,2003,1246,1428
0.24,4,24,-0.040259148505838116,-0.011855162291814603,-0.028310398764654687,-0.06754248896593457,-0.001101907940702751,-0.025493448592181778,0.004175026066936871,0.001929893425238416,-0.009534259353752655,0.05266011418503358,0.022150677232186666,-0.14762931034482762,0,2003,1246,1458
-0.54,-9,-62,0.09306576379867504,0.015139823094200477,-0.03899244762794574,0.033904688087777246,-0.05956412560881258,-0.0058458638930726226,0.10292828114251185,-0.05800959428346508,0.01622534480186702,-0.011896538715167715,0.00870150580929574,0.059259259259259345,1,2003,1257,1122
0.54,9,62,-0.09306576379867504,-0.015139823094200477,0.03899244762794574,-0.033904688087777246,0.05956412560881258,0.0058458638930726226,-0.10292828114251185,0.05800959428346508,-0.01622534480186702,0.011896538715167715,-0.00870150580929574,-0.059259259259259345,0,2003,1257,1122
-0.6599999999999999,-11,-51,-0.04085246996056868,0.02621403178378867,-0.014554689507104701,0.036461679607739106,0.006754191126061848,0.015152404927196328,0.1002510999898627,0.11376211159632932,0.0005056989804130829,-0.07683634346815627,0.07740137997050489,-0.04064039408866993,1,2003,1266,1221
-0.17999999999999994,-3,-7,0.07480091090239771,0.02944490361604124,0.00017974244498708547,0.053521820119887986,0.12403251087286044,0.041132137712569905,0.11311133969497633,0.02229891895971292,0.02295495442443879,-0.0021865980157038667,0.12836310485420033,0.14400921658986177,1,2003,1266,1281
0.06000000000000005,1,2,-0.07195433017993214,-0.026826011087013324,-0.023406014119478596,0.055458611512433864,-0.005736311690850204,-0.006350632415815849,0.06315079026621628,0.13319852360307083,-0.01610082273375882,-0.04205564991430932,0.13866155714914696,-0.0452380952380953,1,2003,1266,1338
0.12000000000000005,2,9,-0.03407272670559491,-0.0008669299129254737,-0.004762371902052198,0.027380111151642517,0.06794871633769856,0.014130964740300067,0.046341895505372044,0.07514626504938116,0.003803077796620674,-0.017220127371772587,0.06884752389782911,-0.0848214285714286,1,2003,1266,1246
0.6599999999999999,11,51,0.04085246996056868,-0.02621403178378867,0.014554689507104701,-0.036461679607739106,-0.006754191126061848,-0.015152404927196328,-0.1002510999898627,-0.11376211159632932,-0.0005056989804130829,0.07683634346815627,-0.07740137997050489,0.04064039408866993,0,2003,1266,1221
0.17999999999999994,3,7,-0.07480091090239771,-0.02944490361604124,-0.00017974244498708547,-0.053521820119887986,-0.12403251087286044,-0.041132137712569905,-0.11311133969497633,-0.02229891895971292,-0.02295495442443879,0.0021865980157038667,-0.12836310485420033,-0.14400921658986177,0,2003,1266,1281
-0.06000000000000005,-1,-2,0.07195433017993214,0.026826011087013324,0.023406014119478596,-0.055458611512433864,0.005736311690850204,0.006350632415815849,-0.06315079026621628,-0.13319852360307083,0.01610082273375882,0.04205564991430932,-0.13866155714914696,0.0452380952380953,0,2003,1266,1338
-0.12000000000000005,-2,-9,0.03407272670559491,0.0008669299129254737,0.004762371902052198,-0.027380111151642517,-0.06794871633769856,-0.014130964740300067,-0.046341895505372044,-0.07514626504938116,-0.003803077796620674,0.017220127371772587,-0.06884752389782911,0.0848214285714286,0,2003,1266,1246
-0.30000000000000004,-5,-14,0.029220855209277752,-0.004496102390848744,0.011849832438149549,0.06986865593479036,0.02077022660821276,0.018253282331387843,0.012511099698060635,0.006611687852346337,0.0161895372149361,-0.020390809214865913,0.013661571874794665,-0.12142857142857144,1,2003,1268,1423
0.17999999999999994,3,17,0.029189180619476618,0.010982906164224593,0.005178772322217834,-0.02385011834086248,-0.06707769323213686,-0.0091438221067488,-0.02930979721579563,-0.04310753895592423,0.014653946928425199,-0.023055457209681607,-0.04601160369360702,-0.15476190476190477,1,2003,1268,1462
0.30000000000000004,5,14,-0.029220855209277752,0.004496102390848744,-0.011849832438149549,-0.06986865593479036,-0.02077022660821276,-0.018253282331387843,-0.012511099698060635,-0.006611687852346337,-0.0161895372149361,0.020390809214865913,-0.013661571874794665,0.12142857142857144,0,2003,1268,1423
-0.17999999999999994,-3,-17,-0.029189180619476618,-0.010982906164224593,-0.005178772322217834,0.02385011834086248,0.06707769323213686,0.0091438221067488,0.02930979721579563,0.04310753895592423,-0.014653946928425199,0.023055457209681607,0.04601160369360702,0.15476190476190477,0,2003,1268,1462
-0.17999999999999994,-3,-15,0.04479025912376666,0.014635575583598182,0.03027676898307302,-0.04105430463436671,0.046555080799156934,0.012195823672207784,-0.02213029745583861,-0.04652458656813985,0.01815138117297385,0.05054022429478988,0.040211307409903085,-0.032258064516129004,1,2003,1277,1160
0.30000000000000004,5,16,-0.0033305331645115954,-0.053032009008645464,0.022201357585327708,0.01382840620443554,0.1038308258133055,0.0026778409057567343,-0.08766289625408752,-0.019202600319052188,-0.019775011164280903,0.05320955651312276,0.018188971474871196,-0.16129032258064513,1,2003,1277,1196
0.06000000000000005,1,-6,-0.05532917380017177,-0.018055167995625676,0.0301027203899141,-0.025841560191188218,0.09492609973904298,0.009374215821847054,-0.058635486942868464,0.03477008020478678,-0.025913935344338695,0.07047871359540614,0.026315317741114397,-0.06566820276497698,1,2003,1277,1268
0.17999999999999994,3,15,-0.04479025912376666,-0.014635575583598182,-0.03027676898307302,0.04105430463436671,-0.046555080799156934,-0.012195823672207784,0.02213029745583861,0.04652458656813985,-0.01815138117297385,-0.05054022429478988,-0.040211307409903085,0.032258064516129004,0,2003,1277,1160
-0.30000000000000004,-5,-16,0.0033305331645115954,0.053032009008645464,-0.022201357585327708,-0.01382840620443554,-0.1038308258133055,-0.0026778409057567343,0.08766289625408752,0.019202600319052188,0.019775011164280903,-0.05320955651312276,-0.018188971474871196,0.16129032258064513,0,2003,1277,1196
-0.06000000000000005,-1,6,0.05532917380017177,0.018055167995625676,-0.0301027203899141,0.025841560191188218,-0.09492609973904298,-0.009374215821847054,0.058635486942868464,-0.03477008020478678,0.025913935344338695,-0.07047871359540614,-0.026315317741114397,0.06566820276497698,0,2003,1277,1268
-0.30000000000000004,-5,-17,-0.00793654255800258,-0.018847114460693204,0.010917042993597414,0.044141975513618426,-0.03700456190719986,-0.0015318742192343415,-0.04489576894059644,-0.023906718225040535,-0.001904205964741168,-0.002368179779389634,-0.04925442980506822,-0.12258064516129041,1,2003,1281,1356
0.30000000000000004,5,17,0.00793654255800258,0.018847114460693204,-0.010917042993597414,-0.044141975513618426,0.03700456190719986,0.0015318742192343415,0.04489576894059644,0.023906718225040535,0.001904205964741168,0.002368179779389634,0.04925442980506822,0.12258064516129041,0,2003,1281,1356
-0.41999999999999993,-7,-31,-0.003668137199475341,-0.02315408597220514,-0.027699634483957153,-0.028942603463181005,-0.00012608536131836212,-0.02199397650670548,0.021759716991817557,-0.0001953849676230579,-0.003360151513163101,-0.005579341831822071,0.055107162734421955,-0.05698924731182797,1,2003,1323,1454
0.06000000000000005,1,-4,-0.07319331270098628,-0.03247180108896541,-0.016010191405021967,0.0018125638533505462,0.035004835059948725,-0.011378030257179428,-0.006844235068602655,0.08104563372068174,-0.022647948553249225,-0.029406777714190757,0.02136281130936102,-0.0903225806451613,1,2003,1323,1228
0.41999999999999993,7,31,0.003668137199475341,0.02315408597220514,0.027699634483957153,0.028942603463181005,0.00012608536131836212,0.02199397650670548,-0.021759716991817557,0.0001953849676230579,0.003360151513163101,0.005579341831822071,-0.055107162734421955,0.05698924731182797,0,2003,1323,1454
-0.06000000000000005,-1,4,0.07319331270098628,0.03247180108896541,0.016010191405021967,-0.0018125638533505462,-0.035004835059948725,0.011378030257179428,0.006844235068602655,-0.08104563372068174,0.022647948553249225,0.029406777714190757,-0.02136281130936102,0.0903225806451613,0,2003,1323,1228
-0.8999999999999999,-15,-175,0.08439070180124586,0.004149493913138791,-0.07330625754716835,-0.03378678884561409,-0.15228131652102528,-0.04626632206881309,0.0851696770748156,-0.05952736495245303,0.0464340335025433,0.07994563894802575,0.0176420176965002,0.13333333333333341,1,2003,1328,1354
-0.41999999999999993,-7,-30,0.04883505142447597,-0.011974039925185531,-0.018581594709514787,0.02497440517098881,-0.016280375418858906,-0.006882189926083859,0.03503615553951778,-0.06678132616790244,-0.00879566295812892,0.017767526520169108,0.025718996787184922,0.07586206896551728,1,2003,1328,1143
-0.6599999999999999,-11,-32,0.012794024036295593,-0.050013052172940387,0.004315255390581474,0.06971353821446052,-0.000879753904238556,-0.005115662464274473,-0.05106850754854597,-0.08050767173763695,-0.005425083392422786,0.046129613603127506,-0.0008738914829322653,-0.027586206896551668,1,2003,1328,1139
0.8999999999999999,15,175,-0.08439070180124586,-0.004149493913138791,0.07330625754716835,0.03378678884561409,0.15228131652102528,0.04626632206881309,-0.0851696770748156,0.05952736495245303,-0.0464340335025433,-0.07994563894802575,-0.0176420176965002,-0.13333333333333341,0,2003,1328,1354
0.41999999999999993,7,30,-0.04883505142447597,0.011974039925185531,0.018581594709514787,-0.02497440517098881,0.016280375418858906,0.006882189926083859,-0.03503615553951778,0.06678132616790244,0.00879566295812892,-0.017767526520169108,-0.025718996787184922,-0.07586206896551728,0,2003,1328,1143
0.6599999999999999,11,32,-0.012794024036295593,0.050013052172940387,-0.004315255390581474,-0.06971353821446052,0.000879753904238556,0.005115662464274473,0.05106850754854597,0.08050767173763695,0.005425083392422786,-0.046129613603127506,0.0008738914829322653,0.027586206896551668,0,2003,1328,1139
-0.30000000000000004,-5,-37,-0.03236046578758012,-0.06902460549859052,0.0033490905580161046,0.05566775759286913,0.04091937589351774,-0.009501111657330696,-0.09098815920898873,-0.011821713960127544,-0.037967985929555775,-0.09172672139126048,-0.03685021398414012,-0.12515964240102162,1,2003,1329,1335
0.30000000000000004,5,37,0.03236046578758012,0.06902460549859052,-0.0033490905580161046,-0.05566775759286913,-0.04091937589351774,0.009501111657330696,0.09098815920898873,0.011821713960127544,0.037967985929555775,0.09172672139126048,0.03685021398414012,0.12515964240102162,0,2003,1329,1335
-0.78,-13,-95,0.15472807997573745,0.025687424144162363,0.00781470572339446,-0.0015587225290894513,0.09645993310739959,0.026385891548805718,0.013971307708801284,-0.15826551597823313,0.01811879313418291,0.03200768637920415,-0.08399720023338786,0.18924731182795707,1,2003,1338,1447
-0.30000000000000004,-5,-39,0.16234317725419944,0.06282625026707545,0.04077771358123097,0.04601512377636835,0.02482856308886333,0.048252237720741054,0.02889454371009137,-0.1583485908323734,0.03101621738034807,0.02724912483259956,-0.06479733301820778,0.2416666666666667,1,2003,1338,1231
0.78,13,95,-0.15472807997573745,-0.025687424144162363,-0.00781470572339446,0.0015587225290894513,-0.09645993310739959,-0.026385891548805718,-0.013971307708801284,0.15826551597823313,-0.01811879313418291,-0.03200768637920415,0.08399720023338786,-0.18924731182795707,0,2003,1338,1447
0.30000000000000004,5,39,-0.16234317725419944,-0.06282625026707545,-0.04077771358123097,-0.04601512377636835,-0.02482856308886333,-0.048252237720741054,-0.02889454371009137,0.1583485908323734,-0.03101621738034807,-0.02724912483259956,0.06479733301820778,-0.2416666666666667,0,2003,1338,1231
0.06000000000000005,1,-9,-0.08203854728530013,-0.06791484665184933,-0.003749745504251334,-0.0258684226309005,0.11331585290014129,-0.016279681627961506,-0.05547082171335349,0.009767856876913505,-0.0399100789512985,0.004268030104446541,0.10369405400761667,-0.034562211981566726,1,2003,1345,1261
-0.06000000000000005,-1,9,0.08203854728530013,0.06791484665184933,0.003749745504251334,0.0258684226309005,-0.11331585290014129,0.016279681627961506,0.05547082171335349,-0.009767856876913505,0.0399100789512985,-0.004268030104446541,-0.10369405400761667,0.034562211981566726,0,2003,1345,1261
-0.54,-9,-61,0.01607437548892754,-0.0318259706444497,-0.042330392324428756,0.041195376823685015,-0.1369191284999654,-0.03561178024914491,0.02302493159289365,-0.01038786774535816,-0.011144861767234976,-0.005166015159612236,0.014465903016274484,0.13479262672811065,1,2003,1390,1360
0.54,9,61,-0.01607437548892754,0.0318259706444497,0.042330392324428756,-0.041195376823685015,0.1369191284999654,0.03561178024914491,-0.02302493159289365,0.01038786774535816,0.011144861767234976,0.005166015159612236,-0.014465903016274484,-0.13479262672811065,0,2003,1390,1360
-0.6599999999999999,-11,-46,0.013857577292431311,0.014261002613676466,-0.011557340853576875,0.05242349368830135,-0.03214841203223229,0.008477502764901723,0.03686783050050613,0.022519325751996888,0.0023580462952365877,-0.027260095820310082,-0.10061366943782624,0.03448275862068961,1,2003,1393,1264
-0.17999999999999994,-3,-13,0.011735645136635164,0.027460120797761,-0.02193666459529267,0.026750054574852078,-0.016418386984951405,0.008387135037508875,0.10152261052963563,0.054548596604956034,0.015583583801921236,-0.002355556964993455,0.03797752335070326,0.13793103448275856,1,2003,1393,1329
-0.41999999999999993,-7,-27,0.017720496208100678,-0.005944519834012785,-0.040536868064623144,0.01533548800945439,0.027273949631768546,-0.00535383490310487,0.08001991664957275,-0.0007053658817612884,0.004237883813183491,-0.01683623008416424,0.03516174817158957,0.1942528735632184,1,2003,1393,1120
0.12000000000000005,2,6,-0.0008030484354918377,0.003027869576868625,0.0053297521034896544,0.03795803366983813,0.06184265289960955,0.019411590525528766,0.01745177816275878,0.04456543863327456,-0.007546790291365957,-0.07906350884886904,-0.02652629419256347,0.027586206896551668,1,2003,1393,1328
